query_id,arm,repeat,execution_time_ms,planning_time_ms,wall_time_ms,root_total_cost,root_plan_rows,root_plan_width,hash_join_count,merge_join_count,nested_loop_count,seq_scan_count,index_scan_count,total_node_count,max_depth,status,error_message,plan_json
q331,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q331,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q331,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q332,default,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q332,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q332,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q332,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q333,default,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q333,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q333,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q333,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q334,default,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q334,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q334,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q334,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q335,default,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q335,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q335,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q335,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_type"" does not exist
LINE 4: FROM company_type AS ct,
             ^
",
q336,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q336,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q336,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q336,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q337,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q337,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q337,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q337,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q338,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q338,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q338,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q338,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q339,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q339,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q339,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q339,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q34,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q34,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q34,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q34,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q340,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q340,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q340,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q340,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q341,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q341,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q341,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q341,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q342,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q342,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q342,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q342,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q343,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q343,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q343,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q343,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q344,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q344,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q344,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q344,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q345,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q345,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q345,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q345,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q346,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q346,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q346,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q346,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q347,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q347,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q347,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q347,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q348,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q348,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q348,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q348,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q349,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q349,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q349,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q349,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q35,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q35,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q35,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q35,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q350,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q350,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q350,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q350,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q351,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q351,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q351,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q351,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 2: FROM complete_cast AS cc,
             ^
",
q352,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q352,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q352,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q352,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q353,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q353,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q353,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q353,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q354,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q354,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q354,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q354,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q355,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q355,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q355,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q355,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q356,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q356,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q356,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q356,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q357,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q357,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q357,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q357,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q358,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q358,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q358,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q358,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q359,default,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q359,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q359,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q359,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""complete_cast"" does not exist
LINE 3: FROM complete_cast AS cc,
             ^
",
q36,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q36,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q36,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q36,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q360,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q360,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q360,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q360,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q361,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q361,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q361,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q361,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q362,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q362,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q362,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q362,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q363,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q363,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q363,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q363,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q364,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q364,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q364,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q364,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q365,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q365,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q365,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q365,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q366,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q366,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q366,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q366,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q367,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q367,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q367,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q367,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q368,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q368,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q368,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q368,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q369,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q369,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q369,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q369,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q37,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q37,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q37,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q37,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q370,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q370,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q370,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q370,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q371,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q371,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q371,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q371,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q372,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q372,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q372,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q372,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q373,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q373,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q373,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q373,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q374,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q374,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q374,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q374,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q375,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q375,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q375,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q375,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q376,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q376,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q376,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q376,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q377,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q377,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q377,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q377,no_nestloop,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q378,default,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q378,no_hashjoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
q378,no_mergejoin,1,,,,,,,,,,,,,,error,"relation ""company_name"" does not exist
LINE 4: FROM company_name AS cn,
             ^
",
